comm_i,comm_j,n_companies,exit_rate,failure_rate,risk_adjusted,avg_capital,geo_comp,type_comp,green_comp,stage_comp,size_comp,same_geo
6,8,173.0,4.046242774566474,3.4682080924855487,0.5780346820809257,8.142030186004002,0.6635054987875052,0.0441702714441644,0.07922325981016726,0.19194065956359976,7.866469954411096,0
6,24,99.0,5.05050505050505,8.080808080808081,-3.030303030303031,6.443423312934343,0.13659514125506844,0.005285299501076556,0.006736280479297249,0.26485149775515837,0.6979844393986729,1
7,24,146.0,5.47945205479452,5.47945205479452,0.0,9.582075614676718,0.11240787756496914,0.08839927460743785,0.0013144922773578572,0.3333987743520431,53.03123913959891,1
8,14,30.0,6.666666666666667,3.3333333333333335,3.3333333333333335,19.770103001628,0.6564701480293859,0.20274146364199466,0.03516235457544717,0.12810839326717713,61.26829775007906,0
8,23,28.0,7.142857142857142,0.0,7.142857142857142,20.400921614100184,0.6626450968505434,0.09084770101727033,0.08055382579590571,0.1738512610706754,3.226794428247686,0
8,24,37.0,0.0,0.0,0.0,9.425706750040085,0.624326154831154,0.0494486698823293,0.07248697933087002,0.29175367799690183,8.564454393809768,0
14,24,56.0,3.571428571428571,10.714285714285714,-7.142857142857142,13.679969998108888,0.2916080001614828,0.15411454810397202,0.10764933390631719,0.330291774958255,69.83275214388883,0
23,24,19.0,10.526315789473683,5.263157894736842,5.263157894736842,15.340362229102164,0.1434463633830964,0.041507883396702916,0.008066846465035695,0.20037781026210774,11.791248822057455,1
5,23,38.0,0.0,5.263157894736842,-5.263157894736842,9.364620498266783,0.599508135394688,0.1677314769688877,0.1288369543551922,0.09172103162168452,5.456471796964262,0
5,6,270.0,7.037037037037037,5.185185185185185,1.851851851851852,5.030071361684094,0.659632167072259,0.12155561965301656,0.13016752034093065,0.10042180332700196,16.549736179623046,0
5,9,42.0,7.142857142857142,2.380952380952381,4.761904761904761,7.845557647888215,0.6936695706632198,0.234792767925026,0.17194040263105437,0.22194923932873958,23.4137545443879,0
5,10,44.0,9.090909090909092,6.8181818181818175,2.2727272727272743,12.379001476559615,0.6636499306619942,0.10139426554887593,0.11676425693766732,0.11167555098675827,15.28156522025884,0
5,15,101.0,8.91089108910891,2.9702970297029703,5.94059405940594,7.003007856148482,0.5346304863721335,0.11714521578703622,0.021145452400613465,0.06889496907775489,12.624229406132116,0
6,9,81.0,4.938271604938271,8.641975308641975,-3.7037037037037033,7.673522363795584,0.3585334128889342,0.11518514583666802,0.041772882290123686,0.18285721717329878,39.963490724010946,1
9,15,16.0,12.5,0.0,12.5,13.999071829212454,0.6129666911590919,0.11960627570784801,0.1930858550316678,0.1871227227637119,36.037983950520015,0
1,12,127.0,5.511811023622047,7.874015748031496,-2.362204724409449,5.569812047981497,0.2142738889724375,0.022176050914795985,0.03149737786073182,0.07684022708805842,13.671618693155192,1
0,2,71.0,2.8169014084507045,1.4084507042253522,1.4084507042253522,3.9240771185164047,0.7113012709006157,0.19315844265867982,0.012762504772814083,0.48394297964639316,1.8323435569329316,0
0,4,119.0,3.361344537815126,0.8403361344537815,2.5210084033613445,5.8155520034323915,0.7157334152695453,0.19363160159789158,0.03886483886483887,0.5460384435306072,6.167052313159363,0
0,5,159.0,5.031446540880504,5.031446540880504,0.0,4.4866387369344665,0.7457300045253406,0.12166789804009386,0.05281524298865335,0.5185084750523635,17.41086982290741,0
0,6,331.0,3.625377643504532,4.229607250755287,-0.6042296072507551,5.283040362427195,0.15840295398129817,0.23955681543238186,0.07735227735227732,0.4489839811633076,0.8611336432843668,1
2,3,261.0,1.532567049808429,3.8314176245210727,-2.2988505747126435,5.168089321272699,0.5950772083919839,0.17421148364702932,0.11261091763283354,0.15839526859218553,12.249231916507073,0
2,4,314.0,3.5031847133757963,5.095541401273886,-1.5923566878980897,4.424648277087199,0.057434683984714206,0.0004891412089675609,0.026102334092024792,0.09043866799512965,7.999395870092295,1
2,9,26.0,3.8461538461538463,7.6923076923076925,-3.8461538461538463,8.9480251244482,0.6653848120253444,0.16308331418212774,0.13188766441521507,0.2071490602829354,42.65696792422824,0
2,16,53.0,1.8867924528301887,0.0,1.8867924528301887,8.107102935472145,0.6611754547370096,0.09492542080183143,0.10008846371838664,0.22526831001139716,30.06653461845334,0
2,21,38.0,5.263157894736842,7.894736842105263,-2.6315789473684212,7.987520897756193,0.6098383481439537,0.0016538469028578586,0.142221671052064,0.16597385069487317,13.431321503979168,0
4,16,75.0,2.666666666666667,1.3333333333333335,1.3333333333333335,9.119330402324184,0.6895518056027222,0.0954129523915717,0.12619079781041143,0.22125043996595026,22.067138748361046,0
5,21,50.0,12.0,2.0,10.0,9.07600255733329,0.6511824973837332,0.07182376685838257,0.18227440926790328,0.14140061217901245,5.811891875861175,0
6,16,88.0,3.4090909090909087,2.272727272727273,1.1363636363636358,10.069731156574907,0.6290479331734669,0.1428294169709581,0.009973681593295253,0.2538344431050787,27.373057418236044,0
6,21,68.0,8.823529411764707,5.88235294117647,2.9411764705882364,9.553007057484999,0.14629855710756526,0.05005293964282975,0.05210688892697263,0.21166732195876192,10.73784430376187,1
14,16,46.0,4.3478260869565215,2.1739130434782608,2.1739130434782608,17.06700639758792,0.6225163116481357,0.2982319178273281,0.10441193279231918,0.06496092598958307,41.761710286254115,0
