Company ID,Companies,Business Status,Ownership Status,Success Class,Success Probability,IPO Probability,M&A Probability,Total Raised,outcome,n_investors_matched,pct_green,pct_esg,pct_traditional,pct_gvc,pct_ivc,pct_cvc,pct_impact,green_quartile
502856-29,Return,Out of Business,Out of Business,,,,,2.31,Failed,9,44.44444444444444,0.0,55.55555555555556,0.0,66.66666666666666,0.0,0.0,"Q1
(0-25%)"
537534-28,Return To Vendor,Generating Revenue,Privately Held (backing),No Exit,49.0,1.0,48.0,6.04,Active / Private,4,100.0,0.0,0.0,25.0,50.0,0.0,0.0,"Q4
(75-100%)"
495798-49,Reusables,Generating Revenue,Privately Held (backing),No Exit,15.0,1.0,14.0,1.88,Active / Private,13,61.53846153846154,7.6923076923076925,30.76923076923077,30.76923076923077,38.46153846153847,0.0,0.0,"Q2
(25-50%)"
1319866-12,REV,Generating Revenue,Privately Held (backing),,,,,0.53,Active / Private,3,0.0,0.0,100.0,33.33333333333333,0.0,0.0,0.0,"Q1
(0-25%)"
504067-69,Revalue (Environmental Services (B2B)),Generating Revenue,Privately Held (backing),Success,59.0,5.0,54.0,19.79,Active / Private,4,100.0,0.0,0.0,50.0,25.0,0.0,25.0,"Q4
(75-100%)"
501002-38,Revcoo,Generating Revenue,Privately Held (backing),No Exit,43.0,2.0,41.0,23.77,Active / Private,11,63.63636363636363,0.0,36.36363636363637,63.63636363636363,9.090909090909092,0.0,0.0,"Q2
(25-50%)"
264441-79,Revel,Generating Revenue,Privately Held (backing),Success,54.0,6.0,48.0,250.68,Active / Private,19,52.63157894736842,10.526315789473683,36.84210526315789,15.789473684210526,52.63157894736842,15.789473684210526,0.0,"Q2
(25-50%)"
496435-42,Reverion,Generating Revenue,Privately Held (backing),Success,71.0,2.0,69.0,73.19,Active / Private,23,78.26086956521739,0.0,21.73913043478261,39.130434782608695,26.08695652173913,0.0,0.0,"Q3
(50-75%)"
510586-84,Revert Technologies,Generating Revenue,Privately Held (backing),No Exit,37.0,1.0,36.0,1.19,Active / Private,11,54.54545454545454,9.090909090909092,36.36363636363637,36.36363636363637,27.27272727272727,0.0,0.0,"Q2
(25-50%)"
438290-38,Revision Autonomy,Generating Revenue,Privately Held (backing),,,,,,Active / Private,4,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
529089-31,Revive Battery,Out of Business,Out of Business,,,,,0.11,Failed,4,50.0,0.0,50.0,25.0,0.0,0.0,0.0,"Q1
(0-25%)"
665907-94,ReVolt,Out of Business,Out of Business,,,,,,Failed,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
773260-48,Revolty,Generating Revenue,Privately Held (backing),,,,,1.0,Active / Private,7,71.42857142857143,0.0,28.57142857142857,42.857142857142854,14.285714285714285,0.0,14.285714285714285,"Q3
(50-75%)"
277256-08,Revolution Agriculture,Generating Revenue,Privately Held (backing),,,,,,Active / Private,3,66.66666666666666,0.0,33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333,"Q2
(25-50%)"
462807-82,Revolv,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,16.33,Acquired,2,100.0,0.0,0.0,0.0,100.0,0.0,0.0,"Q4
(75-100%)"
742335-67,Revolve Solar,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,100.0,0.0,0.0,0.0,"Q1
(0-25%)"
183798-37,Revterra,Generating Revenue,Privately Held (backing),No Exit,40.0,1.0,39.0,8.77,Active / Private,13,69.23076923076923,0.0,30.76923076923077,23.076923076923077,23.076923076923077,0.0,0.0,"Q3
(50-75%)"
234186-49,Rewatt Power,Generating Revenue,Privately Held (backing),,,,,0.66,Active / Private,6,66.66666666666666,0.0,33.33333333333333,50.0,16.666666666666664,0.0,0.0,"Q2
(25-50%)"
503943-76,Rewind (Environmental Services),Generating Revenue,Privately Held (backing),No Exit,24.0,1.0,23.0,4.7,Active / Private,9,66.66666666666666,0.0,33.33333333333333,22.22222222222222,44.44444444444444,0.0,0.0,"Q2
(25-50%)"
507159-91,Rewoven,Out of Business,Out of Business,,,,,0.13,Failed,3,100.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,"Q4
(75-100%)"
436355-65,Rexergy,Out of Business,Out of Business,,,,,,Failed,3,100.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,"Q4
(75-100%)"
339859-45,RFC Power,Generating Revenue,Privately Held (backing),No Exit,4.0,1.0,3.0,2.46,Active / Private,10,90.0,0.0,10.0,50.0,10.0,10.0,0.0,"Q4
(75-100%)"
740953-72,RGET LABS,Generating Revenue,Privately Held (backing),,,,,0.01,Active / Private,2,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
470568-34,RheEnergise,Generating Revenue,Privately Held (backing),Success,69.0,5.0,64.0,12.55,Active / Private,8,100.0,0.0,0.0,62.5,12.5,0.0,0.0,"Q4
(75-100%)"
453570-31,Rheom Materials,Generating Revenue,Privately Held (backing),No Exit,29.0,1.0,28.0,1.99,Active / Private,17,64.70588235294117,0.0,35.294117647058826,29.411764705882355,41.17647058823529,0.0,5.88235294117647,"Q2
(25-50%)"
490013-47,Rhizocore,Generating Revenue,Privately Held (backing),Success,73.0,1.0,72.0,10.76,Active / Private,18,77.77777777777779,0.0,22.22222222222222,27.77777777777778,33.33333333333333,0.0,11.11111111111111,"Q3
(50-75%)"
509299-57,Rhizome,Generating Revenue,Privately Held (backing),,,,,8.65,Active / Private,20,95.0,0.0,5.0,20.0,30.0,0.0,5.0,"Q4
(75-100%)"
506975-95,Rho Impact,Generating Revenue,Privately Held (backing),No Exit,47.0,1.0,46.0,1.09,Active / Private,5,20.0,20.0,60.0,20.0,40.0,0.0,0.0,"Q1
(0-25%)"
593017-30,rhoe,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,"Q1
(0-25%)"
707618-80,Rhoic,Startup,Privately Held (backing),,,,,0.17,Active / Private,7,57.14285714285714,0.0,42.857142857142854,28.57142857142857,28.57142857142857,0.0,0.0,"Q2
(25-50%)"
571794-85,RialtoLabs,Generating Revenue,Privately Held (backing),No Exit,18.0,1.0,17.0,,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
541296-37,Ric Platform Services,Generating Revenue,Privately Held (backing),,,,,,Active / Private,4,75.0,0.0,25.0,25.0,75.0,0.0,0.0,"Q3
(50-75%)"
520054-57,Ride Future,Generating Revenue,Privately Held (backing),,,,,1.36,Active / Private,3,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,"Q1
(0-25%)"
591507-37,Ridelogix,Generating Revenue,Privately Held (backing),No Exit,15.0,1.0,14.0,0.68,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,50.0,"Q4
(75-100%)"
509465-89,RIFT,Generating Revenue,Privately Held (backing),Success,53.0,15.0,38.0,96.1,Active / Private,11,81.81818181818183,0.0,18.181818181818183,72.72727272727273,0.0,0.0,0.0,"Q3
(50-75%)"
433272-43,Right (Business/Productivity Software),Generating Revenue,Privately Held (backing),,,,,,Active / Private,6,66.66666666666666,0.0,33.33333333333333,83.33333333333334,0.0,0.0,0.0,"Q2
(25-50%)"
463279-78,Rightcharge,Generating Revenue,Privately Held (backing),Success,64.0,1.0,63.0,4.05,Active / Private,13,69.23076923076923,0.0,30.76923076923077,38.46153846153847,23.076923076923077,0.0,7.6923076923076925,"Q3
(50-75%)"
537047-02,Rimere,Generating Revenue,Privately Held (backing),,,,,16.52,Active / Private,2,100.0,0.0,0.0,50.0,50.0,0.0,0.0,"Q4
(75-100%)"
489513-34,RIP Foods,Out of Business,Out of Business,,,,,0.71,Failed,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,33.33333333333333,0.0,0.0,"Q2
(25-50%)"
470504-53,RIPE Building Services,Generating Revenue,Privately Held (backing),No Exit,5.0,1.0,4.0,0.77,Active / Private,5,100.0,0.0,0.0,80.0,20.0,0.0,0.0,"Q4
(75-100%)"
267293-98,Ripple Energy,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,58.16,Acquired,7,85.71428571428571,0.0,14.285714285714285,57.14285714285714,0.0,0.0,0.0,"Q4
(75-100%)"
267810-31,Rise (Consumer Durables),Generating Revenue,Privately Held (backing),No Exit,32.0,1.0,31.0,19.84,Active / Private,11,36.36363636363637,0.0,63.63636363636363,27.27272727272727,18.181818181818183,0.0,0.0,"Q1
(0-25%)"
960737-05,Rise Reforming,Startup,Privately Held (backing),No Exit,25.0,1.0,24.0,0.91,Active / Private,7,42.857142857142854,0.0,57.14285714285714,28.57142857142857,28.57142857142857,0.0,0.0,"Q1
(0-25%)"
535808-17,Risorce,Startup,Privately Held (backing),,,,,12.5,Active / Private,2,50.0,0.0,50.0,100.0,0.0,0.0,0.0,"Q1
(0-25%)"
462198-97,Rival Foods,Generating Revenue,Privately Held (backing),Success,62.0,2.0,60.0,16.0,Active / Private,10,80.0,0.0,20.0,30.0,20.0,0.0,10.0,"Q3
(50-75%)"
507380-32,Rivalia Chemical,Startup,Privately Held (backing),,,,,0.21,Active / Private,6,83.33333333333334,16.666666666666664,0.0,16.666666666666664,50.0,0.0,16.666666666666664,"Q3
(50-75%)"
515007-46,Riwe Technologies,Generating Revenue,Privately Held (backing),Success,58.0,1.0,57.0,,Active / Private,8,75.0,0.0,25.0,25.0,12.5,0.0,0.0,"Q3
(50-75%)"
1325154-61,RM Tech,Generating Revenue,Privately Held (backing),,,,,,Active / Private,3,66.66666666666666,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,"Q2
(25-50%)"
64319-05,RoadRunner,Generating Revenue,Privately Held (backing),Success,90.0,34.0,56.0,180.69,Active / Private,15,26.666666666666668,6.666666666666667,66.66666666666666,20.0,40.0,6.666666666666667,0.0,"Q1
(0-25%)"
230382-10,Roam ( Automotive),Generating Revenue,Privately Held (backing),Success,73.0,11.0,62.0,28.73,Active / Private,14,64.28571428571429,0.0,35.714285714285715,14.285714285714285,28.57142857142857,0.0,7.142857142857142,"Q2
(25-50%)"
527291-56,Robbie Insurtech,Generating Revenue,Privately Held (backing),,,,,0.02,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
519927-67,Robeff,Generating Revenue,Privately Held (backing),No Exit,24.0,1.0,23.0,0.19,Active / Private,11,81.81818181818183,0.0,18.181818181818183,63.63636363636363,0.0,0.0,0.0,"Q3
(50-75%)"
532705-78,Robocean,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
553095-28,Roche Energy,Generating Revenue,Privately Held (backing),,,,,6.32,Active / Private,3,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
509427-82,Rock Extraction,Generating Revenue,Privately Held (backing),No Exit,31.0,1.0,30.0,1.77,Active / Private,6,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"Q2
(25-50%)"
1239545-80,RockAI,Generating Revenue,Privately Held (backing),,,,,0.0,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
606663-73,Rockcheck FuturEnergy,Generating Revenue,Privately Held (backing),,,,,6.49,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
235316-17,RoCo Global,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
338596-21,ROCSYS,Generating Revenue,Privately Held (backing),Success,93.0,8.0,85.0,53.48,Active / Private,9,77.77777777777779,0.0,22.22222222222222,55.55555555555556,33.33333333333333,0.0,0.0,"Q3
(50-75%)"
588599-83,Roll-A-Rack,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
434271-16,Roll2Go,Bankruptcy: Liquidation,Out of Business,,,,,0.01,Failed,4,75.0,0.0,25.0,50.0,25.0,0.0,0.0,"Q3
(50-75%)"
442460-26,Rollin (Automotive),Generating Revenue,Privately Held (backing),,,,,0.15,Active / Private,2,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
459360-73,Rolling Energy Resources,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,2.88,Acquired,3,33.33333333333333,0.0,66.66666666666666,33.33333333333333,33.33333333333333,0.0,0.0,"Q1
(0-25%)"
489278-35,Rolls-Royce SMR,Generating Revenue,Privately Held (backing),,,,,1384.16,Active / Private,7,71.42857142857143,0.0,28.57142857142857,85.71428571428571,14.285714285714285,0.0,0.0,"Q3
(50-75%)"
459043-48,Rondo Energy,Generating Revenue,Privately Held (backing),Success,59.0,46.0,13.0,181.05,Active / Private,15,66.66666666666666,6.666666666666667,26.666666666666668,46.666666666666664,20.0,6.666666666666667,0.0,"Q2
(25-50%)"
521711-92,Rongna New Energy,Generating Revenue,Privately Held (backing),,,,,,Active / Private,6,83.33333333333334,0.0,16.666666666666664,16.666666666666664,16.666666666666664,0.0,0.0,"Q3
(50-75%)"
533131-75,Rongo,Generating Revenue,Privately Held (backing),,,,,,Active / Private,7,57.14285714285714,0.0,42.857142857142854,14.285714285714285,0.0,0.0,14.285714285714285,"Q2
(25-50%)"
502797-34,Root Global,Generating Revenue,Privately Held (backing),Success,92.0,1.0,91.0,10.5,Active / Private,15,73.33333333333333,0.0,26.666666666666668,46.666666666666664,33.33333333333333,0.0,0.0,"Q3
(50-75%)"
509415-85,RootSense,Generating Revenue,Privately Held (backing),,,,,,Active / Private,3,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,"Q1
(0-25%)"
438275-98,Rope Robotics,Out of Business,Out of Business,,,,,,Failed,5,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
523085-32,Roshare,Generating Revenue,Privately Held (backing),,,,,,Active / Private,5,40.0,0.0,60.0,40.0,0.0,0.0,0.0,"Q1
(0-25%)"
322880-68,ROSI,Generating Revenue,Privately Held (backing),Success,89.0,9.0,80.0,44.35,Active / Private,10,70.0,0.0,30.0,80.0,10.0,0.0,0.0,"Q3
(50-75%)"
529615-45,Rostar Energy,Generating Revenue,Privately Held (backing),,,,,13.07,Active / Private,2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,"Q1
(0-25%)"
507031-66,RouteZero,Generating Revenue,Privately Held (backing),,,,,0.02,Active / Private,4,75.0,0.0,25.0,50.0,0.0,0.0,0.0,"Q3
(50-75%)"
494285-23,rStream,Generating Revenue,Privately Held (backing),,,,,0.11,Active / Private,9,88.88888888888889,11.11111111111111,0.0,22.22222222222222,55.55555555555556,0.0,11.11111111111111,"Q4
(75-100%)"
529044-58,RTDT,Generating Revenue,Privately Held (backing),,,,,3.96,Active / Private,8,37.5,12.5,50.0,12.5,37.5,0.0,0.0,"Q1
(0-25%)"
481905-46,Rubi Laboratories,Product Development,Privately Held (backing),Success,90.0,3.0,87.0,29.11,Active / Private,32,75.0,0.0,25.0,15.625,37.5,3.125,3.125,"Q3
(50-75%)"
510240-16,Ruby Bio,Generating Revenue,Privately Held (backing),,,,,7.06,Active / Private,11,63.63636363636363,0.0,36.36363636363637,0.0,72.72727272727273,9.090909090909092,0.0,"Q2
(25-50%)"
503020-09,RUICYCLE,Generating Revenue,Privately Held (backing),,,,,14.46,Active / Private,6,83.33333333333334,0.0,16.666666666666664,50.0,16.666666666666664,0.0,0.0,"Q3
(50-75%)"
517679-38,Ruilong Technology,Generating Revenue,Privately Held (backing),,,,,,Active / Private,4,75.0,0.0,25.0,50.0,0.0,0.0,0.0,"Q3
(50-75%)"
528601-15,Ruimo Environmental Protection,Generating Revenue,Privately Held (backing),,,,,,Active / Private,4,75.0,0.0,25.0,50.0,0.0,25.0,0.0,"Q3
(50-75%)"
572368-78,RumaFeed,Generating Revenue,Privately Held (backing),No Exit,20.0,1.0,19.0,,Active / Private,3,100.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,"Q4
(75-100%)"
531202-87,Rumission,Out of Business,Out of Business,,,,,,Failed,3,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,33.33333333333333,"Q1
(0-25%)"
266342-50,Running Tide,Out of Business,Out of Business,,,,,64.88,Failed,22,63.63636363636363,4.545454545454546,31.818181818181817,22.727272727272727,45.45454545454545,0.0,4.545454545454546,"Q2
(25-50%)"
503572-96,Rushnu,Generating Revenue,Privately Held (backing),No Exit,32.0,1.0,31.0,1.32,Active / Private,14,71.42857142857143,0.0,28.57142857142857,14.285714285714285,21.428571428571427,0.0,7.142857142857142,"Q3
(50-75%)"
168650-29,Rust Belt Riders,Generating Revenue,Privately Held (backing),,,,,0.09,Active / Private,3,100.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,"Q4
(75-100%)"
236776-87,RUTE,Generating Revenue,Privately Held (backing),,,,,0.78,Active / Private,5,80.0,0.0,20.0,80.0,0.0,0.0,0.0,"Q3
(50-75%)"
503302-60,Ruuf (Information Services),Generating Revenue,Privately Held (backing),No Exit,32.0,1.0,31.0,1.19,Active / Private,12,50.0,0.0,50.0,8.333333333333332,33.33333333333333,0.0,0.0,"Q1
(0-25%)"
541068-40,Ruuts,Generating Revenue,Privately Held (backing),,,,,0.09,Active / Private,2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,"Q1
(0-25%)"
528814-90,Rux Energy,Generating Revenue,Privately Held (backing),,,,,,Active / Private,4,75.0,0.0,25.0,50.0,0.0,25.0,0.0,"Q3
(50-75%)"
517306-96,RVE,Generating Revenue,Privately Held (backing),,,,,7.09,Active / Private,11,90.9090909090909,0.0,9.090909090909092,81.81818181818183,0.0,0.0,0.0,"Q4
(75-100%)"
230709-70,Rydies,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
1191060-28,RYM Grenergy,Generating Revenue,Privately Held (backing),,,,,0.01,Active / Private,5,100.0,0.0,0.0,40.0,0.0,0.0,0.0,"Q4
(75-100%)"
541194-31,rZERO Labs,Out of Business,Out of Business,,,,,0.06,Failed,2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,"Q1
(0-25%)"
492654-34,S.Lab,Generating Revenue,Privately Held (backing),No Exit,26.0,1.0,25.0,3.59,Active / Private,14,42.857142857142854,21.428571428571427,35.714285714285715,28.57142857142857,35.714285714285715,0.0,7.142857142857142,"Q1
(0-25%)"
463082-95,S4 Mobile Laboratories,Generating Revenue,Privately Held (backing),No Exit,34.0,1.0,33.0,0.5,Active / Private,5,100.0,0.0,0.0,80.0,0.0,0.0,20.0,"Q4
(75-100%)"
493475-68,Saascharge,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,0.0,0.0,0.0,50.0,"Q1
(0-25%)"
145520-83,Sabreez,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,50.0,50.0,0.0,0.0,"Q4
(75-100%)"
459217-00,Safegrid,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,19.17,Acquired,9,66.66666666666666,0.0,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0,"Q2
(25-50%)"
847166-14,SafeSip,Generating Revenue,Privately Held (backing),,,,,,Active / Private,10,90.0,0.0,10.0,30.0,0.0,0.0,10.0,"Q4
(75-100%)"
458357-05,Saffron Tech,Generating Revenue,Privately Held (backing),No Exit,35.0,1.0,34.0,5.73,Active / Private,4,75.0,0.0,25.0,50.0,0.0,0.0,0.0,"Q3
(50-75%)"
509656-33,Safire Technology Group,Generating Revenue,Privately Held (backing),Success,67.0,2.0,65.0,12.18,Active / Private,14,50.0,0.0,50.0,21.428571428571427,42.857142857142854,7.142857142857142,7.142857142857142,"Q1
(0-25%)"
442547-02,Sage Geosystems,Generating Revenue,Privately Held (backing),Success,58.0,6.0,52.0,123.94,Active / Private,17,64.70588235294117,0.0,35.294117647058826,11.76470588235294,17.647058823529413,0.0,5.88235294117647,"Q2
(25-50%)"
509395-96,SAGES,Generating Revenue,Privately Held (backing),Success,60.0,2.0,58.0,0.84,Active / Private,12,58.333333333333336,0.0,41.66666666666667,50.0,8.333333333333332,8.333333333333332,0.0,"Q2
(25-50%)"
287692-84,SAIA Agrobotics,Generating Revenue,Privately Held (backing),Success,72.0,1.0,71.0,15.04,Active / Private,8,87.5,0.0,12.5,25.0,50.0,0.0,0.0,"Q4
(75-100%)"
399156-58,Saidemei,Generating Revenue,Privately Held (backing),,,,,1.28,Active / Private,6,66.66666666666666,0.0,33.33333333333333,50.0,16.666666666666664,0.0,0.0,"Q2
(25-50%)"
711663-94,SAILWINT,Startup,Privately Held (backing),,,,,0.11,Active / Private,4,50.0,25.0,25.0,50.0,25.0,0.0,0.0,"Q1
(0-25%)"
597530-17,Sakahon,Out of Business,Out of Business,,,,,,Failed,2,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
493680-70,Sakowin Green Energy,Generating Revenue,Privately Held (backing),No Exit,45.0,6.0,39.0,39.57,Active / Private,13,69.23076923076923,0.0,30.76923076923077,61.53846153846154,0.0,0.0,0.0,"Q3
(50-75%)"
465378-94,Salient (Media and Information Services (B2B)),Generating Revenue,Privately Held (backing),Success,69.0,1.0,68.0,8.06,Active / Private,21,95.23809523809523,4.761904761904762,0.0,38.095238095238095,33.33333333333333,0.0,4.761904761904762,"Q4
(75-100%)"
707501-17,Salient Direct Ocean Capture,Startup,Privately Held (backing),,,,,,Active / Private,3,100.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,"Q4
(75-100%)"
163036-36,Salient Energy,Generating Revenue,Privately Held (backing),No Exit,7.0,1.0,6.0,0.14,Active / Private,17,64.70588235294117,5.88235294117647,29.411764705882355,35.294117647058826,23.52941176470588,0.0,5.88235294117647,"Q2
(25-50%)"
484153-57,Salpha Energy,Generating Revenue,Privately Held (backing),No Exit,41.0,1.0,40.0,2.42,Active / Private,3,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
265280-86,Saltfoss Energy,Generating Revenue,Privately Held (backing),Success,86.0,15.0,71.0,51.74,Active / Private,13,76.92307692307693,0.0,23.076923076923077,53.84615384615385,38.46153846153847,0.0,0.0,"Q3
(50-75%)"
570088-45,Salty Enerji,Generating Revenue,Privately Held (backing),No Exit,10.0,1.0,9.0,,Active / Private,4,75.0,0.0,25.0,75.0,0.0,0.0,0.0,"Q3
(50-75%)"
503178-58,Sam-Dimension,Generating Revenue,Privately Held (backing),No Exit,3.0,1.0,2.0,0.06,Active / Private,13,69.23076923076923,0.0,30.76923076923077,46.15384615384615,15.384615384615385,0.0,0.0,"Q3
(50-75%)"
597570-04,Samak Technologies,Generating Revenue,Privately Held (backing),,,,,,Active / Private,5,20.0,0.0,80.0,40.0,0.0,0.0,0.0,"Q1
(0-25%)"
498551-50,Samara Energy,Generating Revenue,Privately Held (backing),Success,66.0,1.0,65.0,18.14,Active / Private,8,87.5,0.0,12.5,50.0,12.5,0.0,25.0,"Q4
(75-100%)"
472355-83,Sami AI,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,4.0,Acquired,3,66.66666666666666,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,"Q2
(25-50%)"
1232306-92,Samil Chemical,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
493965-64,Samsar Resources,Generating Revenue,Privately Held (backing),No Exit,23.0,1.0,22.0,,Active / Private,2,100.0,0.0,0.0,0.0,50.0,0.0,0.0,"Q4
(75-100%)"
471576-97,Samsara Eco,Generating Revenue,Privately Held (backing),Success,91.0,44.0,47.0,80.73,Active / Private,22,50.0,4.545454545454546,45.45454545454545,31.818181818181817,27.27272727272727,4.545454545454546,4.545454545454546,"Q1
(0-25%)"
434962-27,Sandbar Oyster Company,Generating Revenue,Privately Held (backing),,,,,,Active / Private,4,75.0,0.0,25.0,25.0,25.0,0.0,0.0,"Q3
(50-75%)"
522050-68,Sangti,Generating Revenue,Privately Held (backing),,,,,0.51,Active / Private,2,0.0,0.0,100.0,0.0,50.0,0.0,0.0,"Q1
(0-25%)"
519956-92,Sanuva,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
464022-91,Sapphire Technologies,Generating Revenue,Privately Held (backing),Success,88.0,3.0,85.0,32.59,Active / Private,6,33.33333333333333,0.0,66.66666666666666,50.0,33.33333333333333,16.666666666666664,0.0,"Q1
(0-25%)"
438025-69,Satelligence,Generating Revenue,Privately Held (backing),No Exit,26.0,1.0,25.0,2.55,Active / Private,5,80.0,20.0,0.0,40.0,0.0,0.0,40.0,"Q3
(50-75%)"
539284-42,Satellites On Fire,Generating Revenue,Privately Held (backing),Success,52.0,4.0,48.0,2.47,Active / Private,22,68.18181818181817,13.636363636363635,18.181818181818183,22.727272727272727,40.909090909090914,0.0,4.545454545454546,"Q3
(50-75%)"
1360469-35,Satiq Concrete Manufacturer,Generating Revenue,Privately Held (backing),,,,,1.74,Active / Private,3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,"Q4
(75-100%)"
471476-17,Sativa Building Systems,Generating Revenue,Privately Held (backing),No Exit,21.0,1.0,20.0,0.51,Active / Private,3,33.33333333333333,0.0,66.66666666666666,33.33333333333333,33.33333333333333,0.0,0.0,"Q1
(0-25%)"
265636-90,SatVu,Generating Revenue,Privately Held (backing),Success,93.0,19.0,74.0,77.04,Active / Private,26,65.38461538461539,3.8461538461538463,30.76923076923077,30.76923076923077,26.923076923076923,3.8461538461538463,0.0,"Q2
(25-50%)"
534624-22,SatYield,Startup,Privately Held (backing),No Exit,23.0,1.0,22.0,5.55,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
158625-28,Saule Technologies,Generating Revenue,Privately Held (backing),No Exit,12.0,6.0,6.0,14.75,Active / Private,4,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
597165-22,Savanna Circuit Tech,Generating Revenue,Privately Held (backing),,,,,,Active / Private,5,80.0,0.0,20.0,0.0,0.0,0.0,0.0,"Q3
(50-75%)"
277772-68,Save Trees,Generating Revenue,Privately Held (backing),No Exit,12.0,1.0,11.0,7.38,Active / Private,19,26.31578947368421,5.263157894736842,68.42105263157895,21.052631578947366,15.789473684210526,10.526315789473683,0.0,"Q1
(0-25%)"
509244-40,Savimbo,Generating Revenue,Privately Held (backing),,,,,0.12,Active / Private,6,83.33333333333334,16.666666666666664,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,"Q3
(50-75%)"
434992-78,SavorEat (TAE: SVRT-M),Product Development,Publicly Held,,,,,14.86,IPO / Public,5,60.0,0.0,40.0,0.0,20.0,0.0,0.0,"Q2
(25-50%)"
634671-10,SAWIE,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
497774-80,Sax Power,Generating Revenue,Privately Held (backing),Success,76.0,14.0,62.0,11.7,Active / Private,5,60.0,0.0,40.0,60.0,20.0,0.0,0.0,"Q2
(25-50%)"
506750-77,SCALE Advanced Biocomposites,Bankruptcy: Liquidation,Out of Business,,,,,0.3,Failed,6,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,"Q1
(0-25%)"
