Companies,outcome,pct_green,pct_traditional,pct_ivc,pct_gvc,pct_cvc,pct_impact,Total Raised,exited,failed,pure_green,pure_trad,pure_ivc,mixed_syn,syndicate,hq_country,hq_region,first_ym,n_rounds,avg_deal_size_M,n_communities,cross_community,specter_novelty,bge_novelty,log_capital,deal_year,is_us,cpu_narrow,cpu_broad,cpu_sentiment,country_cpu_col,cpu_country,CPU_pos_US,CPU_neg_US,oil_price,interest_rate,vix,cpu_narrow_z,cpu_broad_z,cpu_country_z,CPU_pos_US_z,CPU_neg_US_z,oil_price_z,interest_rate_z,vix_z,specter_novelty_z,bge_novelty_z
Panlys,Active / Private,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,1,0,0,0,green,United States,Americas,2023-10,4.0,1.45,2.0,1,0.3053,0.4866,0.0,2023.0,1,412.3024007899803,248.5125125902106,,CPU_US,412.3024007899803,247.38144047398816,82.46048015799607,81.64,5.33,18.14,0.4364597894586743,-0.029046159850894787,0.5543708377189375,0.517590090386721,-0.8605479140779099,0.8417578148851969,1.8055780836221895,-0.22114724377840464,-1.4415342252579793,0.09074886523368726
Pantas,Active / Private,0.0,100.0,50.0,0.0,0.0,0.0,2.33,0,0,0,1,0,1,traditional,Malaysia,Asia,2022-09,2.0,2.33,2.0,1,0.4521,0.5399,1.2029723039923526,2022.0,0,399.5879396000383,305.7251437454912,,CPU_US,399.5879396000383,239.75276376002296,79.91758792000766,79.91,2.56,31.62,0.3571842717655409,0.554655407024283,0.4810168064245449,0.45502627393066747,-0.89587700298435,0.7478419309151149,0.3483692539526925,1.6874495844056805,0.36856936118866396,0.6776941013479322
Panthalassa,Active / Private,40.54054054054054,56.75675675675676,45.94594594594595,10.81081081081081,2.702702702702702,2.702702702702702,189.84,0,0,0,0,0,1,mixed,United States,Americas,2022-02,4.0,63.28,5.0,1,0.3546,0.4111,5.251435380647906,2022.0,1,215.8836024293797,164.4532690163843,,CPU_US,215.8836024293797,43.17672048587594,129.5301614576278,96.13,0.08,30.15,-0.7882245830900929,-0.8866454555591465,-0.5788357108328984,-1.1571206228629785,-0.20659611439489559,1.6283712014322975,-0.9562798065456296,1.479316250768395,-0.8336452142782821,-0.7406651183802978
Paradoxy Particles,Active / Private,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,1,0,0,0,green,United States,Americas,2025-01,2.0,1.45,1.0,0,0.5592,0.5573,0.0,2025.0,1,777.9415803367268,483.5472212184168,,CPU_US,777.9415803367268,466.76494820203607,155.58831606734537,72.84,4.33,16.43,2.716244580527203,2.3688531313735823,2.6638670576724266,2.316784108643735,0.1554368680458921,0.36403539931483886,1.2795099140664146,-0.4632615298462672,1.6891558333169716,0.8693047412801616
Parallel Carbon,Active / Private,86.66666666666667,13.333333333333334,33.33333333333333,13.333333333333334,6.666666666666667,13.333333333333334,20.76,0,0,1,0,0,1,green,United Kingdom,Europe,2022-10,9.0,6.919999999999999,8.0,1,0.4719,0.4487,3.080073421987742,2022.0,0,480.4577871430489,374.0215347900981,,CPU_UK,480.4577871430489,288.27467228582935,96.09155742860979,86.54,3.08,25.88,0.8614131914155897,1.2514370382773574,0.9475823367150032,0.8529610525206064,-0.6711676746836437,1.1077623417368738,0.6219247021216955,0.8747384721077093,0.6127113980527206,-0.32660994243479013
Parallel Systems (Los Angeles),Active / Private,87.5,12.5,62.5,12.5,0.0,0.0,83.92,0,0,1,0,1,0,green,United States,Americas,2020-07,5.0,22.107499999999998,5.0,1,0.3946,0.4274,4.441709636835055,2020.0,1,208.150393039499,169.0133083152489,62.5394917526845,CPU_US,208.150393039499,41.630078607899804,124.89023582369938,40.1,0.09,24.46,-0.8364416619465024,-0.8401224757553416,-0.6234512140081443,-1.169804843495871,-0.27105985485210105,-1.4133091331594254,-0.9510191248500719,0.6736845035601279,-0.3404289781892787,-0.561167794765623
Parcel Health,Active / Private,37.5,62.5,12.5,25.0,0.0,25.0,1.94,0,0,0,1,0,1,traditional,United States,Americas,2021-11,5.0,0.462,2.0,1,0.389,0.5097,1.0784095813505903,2021.0,1,916.281523060572,553.8235428844982,,CPU_US,916.281523060572,549.7689138363431,183.2563046121144,66.14,0.08,27.19,3.5788033955045013,3.085834648258943,3.461997024505546,2.9975109326763834,0.5398357082947276,0.00031492382377063525,-0.9562798065456296,1.0602178374579434,-0.4094792512417391,0.34512850790233784
Paren (Software Development Company),Active / Private,60.0,40.0,60.0,20.0,0.0,0.0,2.7,0,0,1,0,1,0,green,United States,Americas,2024-10,3.0,2.7,3.0,1,0.4409,0.4854,1.308332819650179,2024.0,1,441.1628474623064,282.8533795572276,,CPU_US,441.1628474623064,264.6977084773838,88.23256949246128,69.58,4.83,23.16,0.6164066088027469,0.32131035149528453,0.720876525749718,0.6596031620751612,-0.7803547174387352,0.18706095900127412,1.542543998844302,0.4896210112278347,0.23046881508374312,0.07753433834180957
Parity (Business/Productivity Software),Active / Private,80.0,0.0,60.0,0.0,20.0,0.0,31.15,0,0,1,0,1,0,green,Canada,Americas,2019-05,6.0,5.191666666666666,2.0,1,0.4834,0.4258,3.4704124506836282,2019.0,0,158.8897253155004,167.7781184295624,64.89778318781207,CPU_CAN,197.5673166179193,110.592309455808,134.7968672700893,53.49,2.39,18.71,-1.143585226851845,-0.8527242781389232,-0.6845085649585423,-0.6042361983768253,-0.13342434757251975,-0.686411048558619,0.25893766512821076,-0.1404424817557838,0.7545110659283093,-0.5787871639547935
Parmela Creamery,Active / Private,66.66666666666666,0.0,33.33333333333333,33.33333333333333,0.0,0.0,1.11,0,0,1,0,0,1,green,United States,Americas,2019-04,1.0,1.11,2.0,1,0.361,0.4121,0.7466879474879752,2019.0,1,147.0272147995472,108.1599631043451,93.28410379234886,CPU_US,165.9259386774103,243.4241448536105,162.8339832964672,63.83,2.42,13.12,-1.2175487749915295,-1.460967772186394,-0.8670583870054159,0.48513577017645154,0.2561028805099607,-0.1250872102634485,0.27471971021488395,-0.9319154987846442,-0.7547306165040419,-0.7296530126370662
Parq,Active / Private,50.0,50.0,100.0,0.0,0.0,0.0,4.62,0,0,0,0,1,1,ivc,United States,Americas,2022-02,3.0,2.315,2.0,1,0.4733,0.4726,1.7263316639055997,2022.0,1,215.8836024293797,164.4532690163843,,CPU_US,215.8836024293797,43.17672048587594,129.5301614576278,96.13,0.08,30.15,-0.7882245830900929,-0.8866454555591465,-0.5788357108328984,-1.1571206228629785,-0.20659611439489559,1.6283712014322975,-0.9562798065456296,1.479316250768395,0.6299739663158359,-0.06342061517155462
Partanna,Active / Private,50.0,50.0,50.0,50.0,0.0,0.0,13.18,0,0,0,0,0,1,mixed,United States,Americas,2023-05,4.0,10.286666666666667,2.0,1,0.3558,0.4262,2.6518325211039815,2023.0,1,401.2445146894636,307.9598985514335,,CPU_US,401.2445146894636,240.74670881367814,80.24890293789272,68.11,5.06,17.94,0.36751312847837014,0.5774550905114837,0.4905741489761382,0.46317775265179983,-0.8912739539254723,0.1072596009457712,1.66353967784213,-0.24946470413721886,-0.8188487271956122,-0.5743823216575007
Parthian Energy,Active / Private,80.0,20.0,20.0,60.0,0.0,0.0,0.0,0,0,1,0,0,1,green,United States,Americas,2020-10,7.0,0.6575,2.0,1,0.5459,0.5782,0.0,2020.0,1,376.0488741894221,257.3684245881657,64.86311142334016,CPU_US,376.0488741894221,225.62932451365327,75.20977483788442,35.64,0.09,38.02,0.21041662124840282,0.06130468759195973,0.34521196853357616,0.33919802561591983,-0.9612839221013022,-1.6554275392325841,-0.9510191248500719,2.593608315887739,1.525161434817378,1.0994577513137023
Pascal (Electrical Equipment),Active / Private,87.5,12.5,75.0,12.5,0.0,12.5,8.44,0,0,1,0,1,0,green,United States,Americas,2023-04,4.0,8.44,2.0,1,0.3496,0.4485,2.244955980157409,2023.0,1,364.4916231642655,325.4335613098241,,CPU_US,364.4916231642655,218.69497389855928,72.8983246328531,76.78,4.83,15.78,0.13835638649354204,0.7557269882579594,0.27853427447233414,0.28232847203653344,-0.9933975243123656,0.57792475355884,1.542543998844302,-0.5552932760124137,-0.8952972437894076,-0.3288123635834362
Passive Edge,Active / Private,50.0,50.0,0.0,50.0,0.0,0.0,0.1,0,0,0,0,0,1,mixed,China,Asia,2022-07,3.0,0.065,1.0,0,0.4424,0.4471,0.09531017980432487,2022.0,0,430.0368447114691,342.6823597000161,,CPU_US,430.0368447114691,258.02210682688144,86.00736894229382,101.31,1.68,21.33,0.5470352359422447,0.9317047477800339,0.6566868489892088,0.6048556439857924,-0.8112700298916585,1.9095759869612132,-0.1145707352563896,0.23051624894468342,0.24896442393708076,-0.3442293116239606
Pasture Biosciences,Active / Private,75.0,25.0,50.0,25.0,25.0,0.0,0.0,0,0,1,0,0,1,green,United States,Americas,2023-10,1.0,1.45,2.0,1,0.2606,0.2765,0.0,2023.0,1,412.3024007899803,248.5125125902106,,CPU_US,412.3024007899803,247.38144047398816,82.46048015799607,81.64,5.33,18.14,0.4364597894586743,-0.029046159850894787,0.5543708377189375,0.517590090386721,-0.8605479140779099,0.8417578148851969,1.8055780836221895,-0.22114724377840464,-1.992703369087441,-2.222894551419271
Patch,Active / Private,63.63636363636363,33.33333333333333,36.36363636363637,36.36363636363637,3.0303030303030303,6.0606060606060606,77.21,0,0,1,0,0,1,green,United States,Americas,2020-09,7.0,19.3025,9.0,1,0.4827,0.5694,4.35939751661352,2020.0,1,247.9645956967325,172.2231494161901,78.74275677925701,CPU_US,247.9645956967325,49.5929191393465,148.77875741803948,40.05,0.09,26.37,-0.5881974398721649,-0.8073746499307503,-0.3937495991264752,-1.1045005040727225,0.06082982990995576,-1.4160234650660752,-0.9510191248500719,0.9441162499868047,0.745879781796752,1.0025512207732639
Patch (Medical Supplies),Active / Private,0.0,100.0,50.0,0.0,0.0,0.0,21.26,0,0,0,1,0,1,traditional,Australia,Oceania,2018-09,3.0,7.086666666666666,1.0,0,0.5335,0.5409,3.102791345847399,2018.0,0,129.5882397437171,102.3548699958393,103.5799834354804,CPU_AUS,184.9403450598273,41.51696889574105,107.1934780865778,73.16,1.95,12.12,-1.3262819532942174,-1.5201931892816953,-0.7573578389457404,-1.1707324716463656,-0.5169256914418108,0.381407123517397,0.027467670523669677,-1.073502800578716,1.372264401629786,0.6887062070911637
Patch Organics,Active / Private,0.0,100.0,33.33333333333333,0.0,0.0,0.0,0.36,0,0,0,1,0,1,traditional,United States,Americas,2019-10,2.0,0.18,1.0,0,0.4055,0.5054,0.3074846997479606,2019.0,1,261.2441835533486,206.030343107628,118.365860896258,CPU_US,208.161542079796,256.4295418284281,218.1304259596958,54.02,1.83,13.22,-0.5053983195352778,-0.4624628440781788,-0.6233868914199803,0.5917948015889489,1.0243512985414183,-0.6576391303481315,-0.03566050982302327,-0.9177567686052369,-0.20602755385502494,0.2977764532064411
Path to Zero,Active / Private,66.66666666666666,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.14,0,0,1,0,0,0,green,Germany,Europe,2022-01,3.0,0.14,1.0,0,0.4489,0.4549,0.1310282624064041,2022.0,0,517.3933435968448,313.3525284297924,,CPU_DEU,517.3933435968448,310.43600615810686,103.47866871936897,89.16,0.08,24.83,1.0917088614731565,0.6324724257749653,1.1606760670360992,1.0347091691065853,-0.5685365416555882,1.2499933336453208,-0.9562798065456296,0.726071805223934,0.32911206230154394,-0.2583348868267538
Pathfinder Bio,Active / Private,60.0,40.0,0.0,80.0,0.0,0.0,0.67,0,0,1,0,0,0,green,United Kingdom,Europe,2023-07,4.0,0.34,2.0,1,0.2165,0.3876,0.5128236264286637,2023.0,0,326.6756969429871,222.4917869442998,,CPU_UK,326.6756969429871,196.00541816579224,65.33513938859743,81.8,5.12,13.63,-0.09742844807016739,-0.2945179276065961,0.06036139289899058,0.09624833604970029,-1.0984749003483856,0.8504436769864758,1.6951037680154768,-0.8597059748696675,-2.5364742693755673,-0.9994496033462406
Pathwater,Active / Private,35.294117647058826,55.88235294117647,29.411764705882355,23.52941176470588,5.88235294117647,0.0,53.6,0,0,0,0,0,1,mixed,United States,Americas,2019-12,4.0,17.866666666666667,4.0,1,0.3733,0.3539,4.000033882750859,2019.0,1,511.0166266381334,406.6881338827288,90.82762257418993,CPU_US,310.4620116092263,321.7844855318048,298.0629341519062,61.14,1.55,13.78,1.0519496038426146,1.5847121331266159,-0.03318084720088622,1.1277795936654866,2.1348752311919297,-0.27111826684120555,-0.1829595972986403,-0.838467879600557,-0.603066623906673,-1.3705575668931453
Pathways (Business/Productivity Software),Active / Private,68.75,25.0,50.0,12.5,0.0,6.25,11.46,0,0,1,0,0,1,green,United States,Americas,2023-06,7.0,3.823333333333333,5.0,1,0.3745,0.5453,2.522523513359307,2023.0,1,341.8180541810245,264.9357212649188,,CPU_US,341.8180541810245,205.09083250861468,68.3636108362049,70.66,5.08,13.59,-0.0030148357898931713,0.13850866926589894,0.14772277849892024,0.17075905615021017,-1.0563995282878778,0.24569052818490889,1.6740610412332457,-0.8653694669414305,-0.5882701368240031,0.7371594723613824
Pavakah Energy,Active / Private,37.5,62.5,37.5,12.5,12.5,0.0,0.23,0,0,0,1,0,1,traditional,India,Asia,2022-01,7.0,0.08,3.0,1,0.2197,0.2038,0.20701416938432612,2022.0,0,517.3933435968448,313.3525284297924,,CPU_US,517.3933435968448,310.43600615810686,103.47866871936897,89.16,0.08,24.83,1.0917088614731565,0.6324724257749653,1.1606760670360992,1.0347091691065853,-0.5685365416555882,1.2499933336453208,-0.9562798065456296,0.726071805223934,-2.497016970488447,-3.0234746389522082
Pawame,Acquired,94.73684210526316,5.263157894736842,31.57894736842105,52.63157894736842,0.0,0.0,3.6,1,0,1,0,0,1,green,Kenya,Africa,2017-01,12.0,0.9875,1.0,0,0.3047,0.4089,1.5260563034950494,2017.0,0,373.6910509243575,272.5854515400916,198.7334961073701,CPU_US,276.8530309615796,182.9269993368094,334.3522287751891,52.75,0.65,11.99,0.1957154351600159,0.21655366488359667,-0.2270824354294434,-0.011009557531502059,2.6390522061124857,-0.7265831607770357,-0.6564209498988378,-1.091909149811945,-1.4489324687993141,-0.7648917510154077
Pawprint,Acquired,100.0,0.0,0.0,100.0,0.0,0.0,3.26,1,0,1,0,0,0,green,United Kingdom,Europe,2020-02,6.0,0.815,2.0,1,0.3915,0.5608,1.449269160281279,2020.0,0,264.3640928001201,236.2335625461793,73.8785882773106,CPU_UK,264.3640928001201,52.87281856002402,158.61845568007206,44.83,1.58,40.11,-0.48594547627290974,-0.15431993655993173,-0.2991353480179956,-1.0776016023308337,0.19753541637510955,-1.156533334790358,-0.16717755221196703,2.889525776637348,-0.3786532364861764,0.9078471113814716
Pawprints,Failed,40.0,20.0,40.0,40.0,0.0,0.0,0.0,0,1,0,0,0,1,mixed,Indonesia,Asia,2024-06,3.0,1.45,0.0,0,0.3413,0.371,0.0,2024.0,0,280.3452200210886,212.0434644976111,,CPU_US,280.3452200210886,56.06904400421772,168.20713201265315,82.83,5.33,12.44,-0.38630207693135393,-0.4011150559015144,-0.2069348144071853,-1.0513889222631836,0.33075348735275156,0.906358914263461,1.8055780836221895,-1.0281948640046128,-0.9976396127778762,-1.1822505586838852
Peace of Meat,Failed,66.66666666666666,33.33333333333333,22.22222222222222,44.44444444444444,0.0,0.0,1.09,0,1,1,0,0,1,green,Belgium,Europe,2019-12,6.0,4.4225,2.0,1,0.3171,0.3708,0.7371640659767197,2019.0,0,511.0166266381334,406.6881338827288,90.82762257418993,CPU_DEU,191.3960256282945,321.7844855318048,298.0629341519062,61.14,1.55,13.78,1.0519496038426146,1.5847121331266159,-0.7201128320695896,1.1277795936654866,2.1348752311919297,-0.27111826684120555,-0.1829595972986403,-0.838467879600557,-1.2960354356117234,-1.1844529798325312
Peak Energy (Energy Storage),Active / Private,62.5,37.5,37.5,25.0,12.5,0.0,60.42,0,0,1,0,0,1,green,United States,Americas,2023-10,2.0,30.21,4.0,1,0.3989,0.4093,4.117735515012677,2023.0,1,412.3024007899803,248.5125125902106,,CPU_US,412.3024007899803,247.38144047398816,82.46048015799607,81.64,5.33,18.14,0.4364597894586743,-0.029046159850894787,0.5543708377189375,0.517590090386721,-0.8605479140779099,0.8417578148851969,1.8055780836221895,-0.22114724377840464,-0.2874082328097112,-0.760486908718115
Peak Power,Active / Private,70.96774193548387,29.03225806451613,19.35483870967742,51.61290322580645,0.0,0.0,227.71,0,0,1,0,0,0,green,Canada,Americas,2017-05,22.0,20.508333333333333,5.0,1,0.4936,0.4518,5.432454825477268,2017.0,0,281.4606227362563,182.4704283342507,168.9534644047758,CPU_CAN,228.7066960022483,246.0604508721938,296.6611954555045,48.29,0.91,10.41,-0.3793474662435494,-0.7028286320340208,-0.5048549425421255,0.5067564747957333,2.1154004967580606,-0.9687015668501945,-0.5196432258143363,-1.3156170866465782,0.880281206131005,-0.2924724146307723
Pearl Edison,Active / Private,80.0,20.0,40.0,20.0,0.0,0.0,2.82,0,0,1,0,0,1,green,United States,Americas,2025-08,1.0,2.82,2.0,1,0.3818,0.423,1.3402504226184837,2025.0,1,695.9696595412709,467.507261335314,,CPU_US,695.9696595412709,417.5817957247625,139.19393190825417,64.36,4.33,15.36,2.205144160282817,2.205208329040139,2.1909432936636146,1.9134263783724734,-0.07233474054616089,-0.09631529205296095,1.2795099140664146,-0.6147599427659238,-0.49825817373776027,-0.6096210600358422
Pearlita Foods,Failed,50.0,50.0,25.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,mixed,United States,Americas,2022-04,3.0,1.45,2.0,1,0.3542,0.3681,0.0,2022.0,1,411.1465749693597,296.3402897499734,,CPU_US,411.1465749693597,246.6879449816158,82.22931499387194,104.59,0.33,33.4,0.42925313799905324,0.4589081240998039,0.5477024872359659,0.5119026394270468,-0.8637595541597853,2.087636160037438,-0.8247627641566858,1.9394749815991277,-0.8385773766391722,-1.2141856653392569
Pebble( Transportation),Active / Private,40.0,50.0,70.0,10.0,0.0,0.0,49.55,0,0,0,0,1,1,ivc,United States,Americas,2023-06,3.0,24.775,5.0,1,0.5481,0.5588,3.9229629454664803,2023.0,1,341.8180541810245,264.9357212649188,,CPU_US,341.8180541810245,205.09083250861468,68.3636108362049,70.66,5.08,13.59,-0.0030148357898931713,0.13850866926589894,0.14772277849892024,0.17075905615021017,-1.0563995282878778,0.24569052818490889,1.6740610412332457,-0.8653694669414305,1.552288327802273,0.8858228998950084
Pecos Wind Power,Active / Private,100.0,0.0,33.33333333333333,44.44444444444444,0.0,11.11111111111111,0.8,0,0,1,0,0,1,green,United States,Americas,2017-04,12.0,0.37142857142857144,5.0,1,0.3609,0.4693,0.5877866649021191,2017.0,1,303.8349499438502,185.3535936382205,150.0930521780226,CPU_US,223.7944750569787,141.3108034825579,346.958388566935,49.31,0.9,10.82,-0.2398420364876502,-0.6734136572023312,-0.5331952082884491,-0.35230964621637667,2.814192990058444,-0.9133291959545391,-0.5249039075098941,-1.2575662929110087,-0.7559636570942644,-0.09976056412421916
